split,held_R_eta,held_R_T,held_C_K,pilot_R_eta,R_eta_upper95,R_T_lower95,C_K_upper95,pass_R_eta,pass_R_T,pass_C_K,pass_all
480,0.9459780908417063,1.3902220321973409,0.8680845065609623,0.9363628814991676,0.9528450586526676,1.3758414614984704,0.8735509433843076,False,True,True,False
481,0.9460504220551901,1.3911619716236034,0.8676694721511914,0.935901556103387,0.9530196931977768,1.3768091996077136,0.8726421283964269,False,True,True,False
482,0.945398101709081,1.3849259437636383,0.8672511280648804,0.9385113089523661,0.9528813265899019,1.369828794342554,0.8728921316492001,False,True,True,False
483,0.9424017964143614,1.3946454588907382,0.8665557280655392,0.9505540286345057,0.9501248838059076,1.3787579938684817,0.8720129893793719,False,True,True,False
484,0.938656107366748,1.3877970403660538,0.8680498168989861,0.9657078529553452,0.9456577386003361,1.3735343123696149,0.8733063787102657,True,True,True,True
485,0.9452559233760013,1.384563149421923,0.8667923794383514,0.9386436422570106,0.9527119315924198,1.3689326220095166,0.8719453859032534,False,True,True,False
486,0.9422243006396771,1.3830150068212823,0.8687094122482532,0.9513652275094994,0.9492817383876383,1.3671927352708153,0.8740251393623755,True,True,True,True
487,0.9449612713250513,1.3849899640129695,0.8655755839879258,0.9400476585046754,0.9519854340963172,1.3696787605585352,0.871215531623953,False,True,True,False
488,0.9448003860625617,1.3832525209429969,0.8660559100703982,0.9402568817607433,0.9522388692715494,1.3671348608032057,0.8710813383155962,False,True,True,False
489,0.9467529044664283,1.3844686869623688,0.8668288373534079,0.932295191970014,0.9540568382243987,1.3690194423098283,0.8716489320434327,False,True,True,False
490,0.9445006816823711,1.3883471363583344,0.8662695445418113,0.941579300068652,0.9513681113127999,1.3735385943290488,0.8715524740151874,False,True,True,False
491,0.9452210743185971,1.3868643972334243,0.8677239222693768,0.9376304767793007,0.95239595939704,1.3720521169203415,0.8729114527456796,False,True,True,False
492,0.942917405286748,1.3870205953813666,0.8663416989997217,0.9484479721139407,0.9495867974514591,1.371364753157771,0.8711021912306162,True,True,True,True
493,0.9442721985269306,1.3874381692977402,0.8692729022229898,0.9422670091565587,0.951819628452249,1.3726796661562026,0.8747062477744288,False,True,True,False
494,0.9455549723919969,1.3855140186915889,0.8688827993254638,0.9373346072896659,0.9523489977421876,1.3704682660227843,0.8741378982927204,False,True,True,False
495,0.9440929602519273,1.3834892949322903,0.8671025218509737,0.9430271468277519,0.9512790345902156,1.3684546724330213,0.8728168906534131,False,True,True,False
496,0.9477928758715869,1.3875431726559702,0.8669175248291306,0.9278720447088042,0.9547688005600866,1.3723596820637536,0.8717172854138785,False,True,True,False
497,0.9409885762670639,1.3918168349850373,0.8656844908673765,0.9549639733033839,0.9478768502504789,1.3773329001274395,0.8710290965309064,True,True,True,True
498,0.9435072380532978,1.3869418558115603,0.8671091141432046,0.9456331763791485,0.9509575730619144,1.3720610728385851,0.8721580730303455,False,True,True,False
499,0.9423105361609141,1.3904306108257514,0.8641817578159475,0.9503043545073343,0.9495092483157249,1.374860515121212,0.8692649239786379,True,True,True,True
500,0.9424960112286123,1.3868169427180963,0.8661001338870744,0.9491179575174123,0.9499962267323054,1.3706437494371142,0.8712162504533939,True,True,True,True
501,0.9418526777847284,1.3880769500151753,0.8682081556794577,0.9520596539867704,0.9485250695481136,1.372431639807942,0.8735877416005697,True,True,True,True
502,0.9443753468206157,1.3894859255725192,0.8652940696771092,0.942014838306293,0.9517599466324096,1.3730571398243425,0.8705563076942091,False,True,True,False
503,0.9433380843227795,1.3889630695776325,0.8679731326885622,0.9462413034489701,0.9499059041169119,1.3729079439726894,0.8727313043747764,True,True,True,True
504,0.9419322968196173,1.3931705542672668,0.8667142624020888,0.9529698321897565,0.9494187317434835,1.379087970057387,0.8719530175438762,True,True,True,True
505,0.9433588065187715,1.3838043209460218,0.8676953194807727,0.9464708731158493,0.9506146890985753,1.3696918655746841,0.8731598987317394,False,True,True,False
506,0.9463608848514037,1.3879061382204845,0.8671344003508002,0.9332470370704484,0.9534445699734662,1.3722980415611543,0.8721917657535241,False,True,True,False
507,0.9473677369281434,1.381266589083738,0.8668279766252739,0.9291281493953746,0.9542190842151749,1.3664831794026506,0.8714970474603365,False,True,True,False
508,0.9448621328128243,1.3901997288951635,0.8656808205045212,0.9394417484538017,0.9519409244046696,1.374931197316916,0.8708658920696907,False,True,True,False
509,0.9456671514171123,1.3855315192249191,0.8690538821940621,0.9363013698445426,0.9532285937421644,1.3697084908888844,0.8746452818679413,False,True,True,False
510,0.9439205886259165,1.3889996676636756,0.8655085194743048,0.9439507956463751,0.9515180679567138,1.3726856085432213,0.8708627707952243,False,True,True,False
511,0.944056130170709,1.3908244420657665,0.8656559554448481,0.9435028909484077,0.9514040418361033,1.3760035360220357,0.870896357084253,False,True,True,False
512,0.9410722928016553,1.3830037215170825,0.8686525440042854,0.9558407928385384,0.9486344402605467,1.3673668344517684,0.8741278130220339,True,True,True,True
513,0.9388207402958383,1.3895698943427284,0.8677816938124335,0.9651460193163532,0.9453343725125392,1.373041664588221,0.8732437945951688,True,True,True,True
514,0.9437569457733205,1.3883323546682325,0.8647354641695533,0.9444936356632844,0.9501247648287874,1.374295963777871,0.8699722581049036,False,True,True,False
515,0.9432641628250585,1.3843344203972725,0.8682346188771052,0.9461733987846547,0.9498259675918734,1.3687567617698835,0.873176144707161,True,True,True,True
516,0.9478537908055709,1.3786160435181452,0.8655327914014224,0.9285832524933324,0.9549770055476982,1.3634178996701276,0.8711411159148362,False,True,True,False
517,0.9452530805296608,1.3844094278279717,0.8691122050869878,0.9383882450922747,0.952496093453597,1.3681629959797963,0.8743245589543087,False,True,True,False
518,0.9437233028011067,1.3852922219920356,0.8679489043514383,0.9446872913358582,0.9513501928910036,1.370764348051875,0.8731857437620896,False,True,True,False
519,0.9442746194918035,1.3779815010910963,0.8677362792257692,0.9424926783079922,0.9512255578084425,1.3631276124030376,0.8726930475352546,False,True,True,False
520,0.9450777423437748,1.3883950227645983,0.8656257761425872,0.939386075396147,0.9519996854729451,1.3723037266418197,0.8707198893805833,False,True,True,False
521,0.941329893028789,1.390569891513014,0.8674727806115282,0.9571060358135046,0.9480627593372669,1.3762339118452138,0.872779146160943,True,True,True,True
522,0.9457741278802188,1.3795530283610262,0.8687075576877598,0.936478530908946,0.9530320944565281,1.363974953566388,0.8739139640399193,False,True,True,False
523,0.9442269359603034,1.3892823108483647,0.8676302667356712,0.9424573242789487,0.9516176009902982,1.3734282107654507,0.8731576939128485,False,True,True,False
524,0.9459752226200933,1.3781116963705895,0.8671370167240424,0.9370130726092434,0.9532782625975603,1.3619883137561486,0.872560021797774,False,True,True,False
525,0.9439234743804923,1.3843274694613632,0.8672410120276604,0.9437499703155079,0.9509733370171247,1.369160303785668,0.8727389921867819,False,True,True,False
526,0.941966955568385,1.3945906660437108,0.8653877969690954,0.9524044445653641,0.9488134681549808,1.3799078967148524,0.8705765032437911,True,True,True,True
527,0.9440671012700804,1.386172790720649,0.8668743239957406,0.9432188043762623,0.9512325576662471,1.3712268165698285,0.8723294186966118,False,True,True,False
528,0.9419564569509481,1.3919789142932777,0.8687861749627914,0.952235276664279,0.9492745814272578,1.3778644364360382,0.8743222361709326,True,True,True,True
529,0.9444276955918407,1.390176292615317,0.8669049732310399,0.9415477266979624,0.9517441277074854,1.3751184363616327,0.8720304688371823,False,True,True,False
530,0.9448845155486664,1.3793425639887644,0.868657917019475,0.9402738348005678,0.9520853119855961,1.3635776958000885,0.8741924029495263,False,True,True,False
531,0.9453050507345268,1.37602195817156,0.8700835393402097,0.9387580083451706,0.9520861632255452,1.3604364644773494,0.8747862009560861,False,True,True,False
532,0.9455554962295657,1.3832630057635718,0.8678882683439563,0.9372418664107957,0.952983915798341,1.3668438930748241,0.8732027601422273,False,True,True,False
533,0.9433389236140138,1.3865029959665198,0.864688868896979,0.9461515809320018,0.9504547497653616,1.3709505053268092,0.8699302296563498,False,True,True,False
534,0.9447367325376045,1.3850725936965154,0.8674414206157403,0.9405623746775558,0.9521541008533535,1.369558680376319,0.8724694925051925,False,True,True,False
535,0.9444779798785131,1.3886717200901912,0.8670447127937336,0.9412222909147572,0.9519185437214421,1.3740631880478684,0.8725154714425688,False,True,True,False
536,0.9449139493234399,1.3840574553131932,0.8697043838938713,0.9402302963625776,0.9520701523660805,1.369525506475905,0.8751960280550408,False,True,True,False
537,0.9424912075499096,1.3804804612800288,0.8640179872169498,0.9498439665448108,0.9492186605363575,1.3647568298094523,0.8688376847849024,True,True,True,True
538,0.944863773949927,1.3880162988758988,0.8654724975571875,0.9404492265581522,0.9519254070097415,1.3720685672449542,0.8708088806307319,False,True,True,False
539,0.942158747666163,1.3861706737243973,0.8653715367101333,0.9508021060416862,0.9499368061873679,1.3705134621654496,0.8705727656632635,True,True,True,True
540,0.9415128448007235,1.3859967079416606,0.8673762005453921,0.954245418580478,0.9487190930959849,1.3703980029694791,0.8730860538207613,True,True,True,True
541,0.9425078617892959,1.384622304315494,0.8660966810029322,0.9487329607016883,0.9499052974642272,1.3685761391411337,0.8717682066782254,True,True,True,True
542,0.9444764926889564,1.389088029098589,0.8650080033111324,0.9417185883021846,0.9515497885401267,1.373691811071713,0.8699442788163743,False,True,True,False
543,0.9440446227535445,1.3884376100481277,0.8657603503521275,0.9433487285061937,0.9510550243684771,1.373633666389061,0.8714281566149504,False,True,True,False
544,0.9461533916152881,1.388612843533685,0.865753593682522,0.9340421715959564,0.9529175177388366,1.374024860825903,0.8705351078613836,False,True,True,False
545,0.9463436260604703,1.3847553922569231,0.8665552921329451,0.9328180721998156,0.9537150239932095,1.3701973937943324,0.8718684771831822,False,True,True,False
546,0.9428385854020784,1.391088052645173,0.8656508577194753,0.9491309142259807,0.9499237418131619,1.3764632991649015,0.870345632409729,True,True,True,True
547,0.9437064797441789,1.388326114092763,0.8666697051560402,0.9447517408096252,0.9506680139102179,1.3734763363518168,0.8720719306963245,False,True,True,False
548,0.9425434452296041,1.38595267922566,0.867435256798356,0.9489679421892756,0.9499259781819726,1.3708818206724156,0.8726800404072567,True,True,True,True
549,0.9432304485873259,1.3850801032987836,0.8654444828778969,0.9464548207019724,0.95065466162065,1.368300996789688,0.8708635767450812,False,True,True,False
550,0.940990967757331,1.3912519158339967,0.8644292149704306,0.9546368382284821,0.9482302322937939,1.3746095332359358,0.8695362090767902,True,True,True,True
551,0.9424997566875578,1.390303023154319,0.8663425766850346,0.9492005410745962,0.9492663705023009,1.3738767847893112,0.8709632373919219,True,True,True,True
552,0.9441648183707123,1.3814686507152987,0.868109784355253,0.9429626103946803,0.9510034023827696,1.3651631465192675,0.8733859872115998,False,True,True,False
553,0.9431250871957682,1.3865996246104042,0.8654728196976471,0.9472746241384264,0.9502003385386959,1.3713412037586603,0.8708211204915908,False,True,True,False
554,0.9442658212278402,1.3849481471158647,0.8679484975661704,0.9424134313840169,0.950925681115526,1.3703730753070476,0.8734338738449173,False,True,True,False
555,0.9425732862811911,1.3917688276274687,0.867088005886073,0.9495621728190271,0.94990093656977,1.3766320475850606,0.8721635055830702,True,True,True,True
556,0.9468473694543221,1.3894357280805654,0.8648156080190145,0.9326499434690468,0.9539282966978938,1.374332527972834,0.869754415208703,False,True,True,False
557,0.9449716580309357,1.3844352244543294,0.8667902553380746,0.9393425901345417,0.9516473172579079,1.3692264711706235,0.8718307996632327,False,True,True,False
558,0.9469073204592439,1.388984003153479,0.8664051811408506,0.9323782968144946,0.9541308771420656,1.3739557556792625,0.8716635104417682,False,True,True,False
559,0.9442557716573898,1.3906344359722544,0.8681177301395326,0.942490994992899,0.9512858948432094,1.3753795520152126,0.8731869296630074,False,True,True,False
560,0.9456412886526995,1.3886206490469541,0.8655617612257342,0.9354779633617218,0.9528062288503006,1.373947955776681,0.8702891158901055,False,True,True,False
561,0.9431035431772836,1.3838564124313752,0.8661127404449855,0.9468396366455694,0.9502140289713863,1.3682646060493502,0.8714848873610502,False,True,True,False
562,0.9426113961621863,1.393060847345486,0.8651309998075639,0.9498128597414021,0.9494459337164697,1.3783506559415963,0.8703246156293716,True,True,True,True
563,0.9406229608877742,1.3970634176819743,0.8676580202742994,0.9577651911079588,0.9475855853765334,1.3829184455874834,0.8730388273835411,True,True,True,True
564,0.9428103793809426,1.381427796386281,0.8689345462462168,0.9481073467535823,0.9495567981140184,1.3662146856310666,0.8740585323329945,True,True,True,True
565,0.9436110708806128,1.3829975583507874,0.8664890034263625,0.945087569289559,0.9508113939202446,1.3671046429109044,0.8718393815818871,False,True,True,False
566,0.9436812832383165,1.391983933438531,0.8670379408709417,0.9446095128935178,0.9509242593627356,1.3773863995317537,0.8724088948496967,False,True,True,False
567,0.9452299296631,1.3797364932809215,0.8689370442301242,0.9382074299088593,0.9522605879680318,1.3647059648855955,0.8743380837512856,False,True,True,False
568,0.9468886348565877,1.3790817835458673,0.8673117113025781,0.9319729993744238,0.9536568200108366,1.3640029403687775,0.8726748047550207,False,True,True,False
569,0.9436657245956854,1.3811583280190156,0.8634715156399536,0.9448525282064099,0.9512255160032919,1.365630629384801,0.8685891922800844,False,True,True,False
570,0.9456292272875061,1.388750625094491,0.865481160160617,0.9370549499078361,0.9520921516277199,1.3737799476284671,0.8702009446416972,False,True,True,False
571,0.9459075671025025,1.3778314778055867,0.8687080852201075,0.9355815082862832,0.9532303685096836,1.3624726873745145,0.8741118611967217,False,True,True,False
572,0.9427843257335052,1.3875255129768964,0.867880597274749,0.947686538836653,0.9493332962381824,1.3711681115570422,0.8732946585061245,True,True,True,True
573,0.944463403461216,1.3862711603022646,0.8659789403423799,0.9418651783139061,0.9515949653439043,1.370916602663919,0.8710544480240582,False,True,True,False
574,0.946129163627233,1.3779986784267533,0.8673797014427487,0.9344889999526053,0.9534662481386752,1.362588574257256,0.8727835965034951,False,True,True,False
575,0.9451249219819714,1.389403428302608,0.866934715903079,0.9393547835032136,0.9522928287530017,1.3739902381709803,0.8727086032805522,False,True,True,False
576,0.9436523415881238,1.384465943971714,0.8677312528064661,0.9452825259929324,0.9504646646930526,1.369046398048739,0.8733152258236918,False,True,True,False
577,0.9422065370115295,1.3878835608447089,0.8667947257587921,0.9507260153441647,0.9494212834124887,1.3721559618398356,0.871743875467176,True,True,True,True
578,0.9438718360430965,1.379242327551198,0.8691006982417767,0.9440516679607641,0.9508038756580641,1.3633735404259368,0.8742005413291617,False,True,True,False
579,0.9419746408898109,1.385284939099653,0.8669866473893691,0.9518370600052849,0.9489404176498568,1.3697662656219034,0.8724548126184407,True,True,True,True
580,0.9471982604304727,1.3836833745667538,0.8672751790118716,0.9317234734698979,0.9541803958632473,1.3684139051121347,0.8725162924032596,False,True,True,False
581,0.9420367191411383,1.383418581026893,0.8674653784219002,0.9507176753047087,0.9497145204085934,1.368475507394113,0.872817129859781,True,True,True,True
582,0.9446891675738005,1.3792868799990774,0.867604880047496,0.9407898028792391,0.9515181776377605,1.3630776929740687,0.8729213314537618,False,True,True,False
583,0.9409928107689212,1.3811752874767296,0.8657290831473335,0.9546498996765364,0.9483710350823796,1.3642357789664212,0.8708410401570273,True,True,True,True
584,0.9427640984284087,1.3938685060346745,0.8653105248398301,0.947951187274678,0.9501095428157444,1.3780602808427311,0.8703967081301721,False,True,True,False
585,0.9451356914704714,1.379885094121944,0.8694410016175451,0.938666613921859,0.9518410540834857,1.3648073701839052,0.8747158571028306,False,True,True,False
586,0.9440631390532225,1.3902181190316782,0.8654305967438048,0.9431746012984288,0.9506512251539065,1.3752240865265914,0.8703645946628845,False,True,True,False
587,0.9466459468683959,1.3813770438118407,0.8689659259760987,0.9332863342723996,0.9538597050794503,1.3647396504536855,0.8744503052078819,False,True,True,False
588,0.9456517754073253,1.3919298777642997,0.8655505138743993,0.9370298679749752,0.9522528551546937,1.3780755252781847,0.870304280955511,False,True,True,False
589,0.9457821768250422,1.3847006076133432,0.8667875151060549,0.9360791759004904,0.9529225879053365,1.370511030108764,0.8719055931502374,False,True,True,False
590,0.9424272730035674,1.3826551558642064,0.8652405746189072,0.9500126429397768,0.9496934909418991,1.3659691269916907,0.8706179295871421,True,True,True,True
591,0.9401508566841716,1.3907437560052243,0.8667885702938511,0.9601419752328397,0.9472018507046249,1.3749927452009916,0.8719412110901894,True,True,True,True
592,0.9457293788689289,1.3901492034153458,0.867613548465324,0.9364655371674523,0.9530121382271616,1.3745898382933186,0.8729861527427939,False,True,True,False
593,0.9418132111769046,1.393446258294526,0.8649005973949662,0.9536478614585064,0.9486685143020835,1.3793477140810821,0.869732860120374,True,True,True,True
594,0.9400240133840132,1.3919170039331927,0.8700611014644695,0.961640352433876,0.9465038887078028,1.3773864808965415,0.8752034994330363,True,True,True,True
595,0.9443749863782539,1.385153526298111,0.8648005686094155,0.9419361357914137,0.951529096568588,1.3703300262596187,0.8699002492178317,False,True,True,False
596,0.9442516513748171,1.3867079889807163,0.8672982789897009,0.9425030512601191,0.9512937317552658,1.372560696100804,0.8727120716634321,False,True,True,False
597,0.9437620434727247,1.3848262108262108,0.8677403029168398,0.9445811608642907,0.9502472663227703,1.3701336100719894,0.872977228018997,False,True,True,False
598,0.9429875345850968,1.390056567543723,0.8688652438139091,0.9478106440240356,0.9489010952541818,1.3749490144795804,0.8738989533648318,True,True,True,True
599,0.9460317975838188,1.3882831636978012,0.8675580073272413,0.9355885587927606,0.9526085119033159,1.3731839850161174,0.8723883309268553,False,True,True,False
600,0.9422381961896152,1.392644656675132,0.8675499240170373,0.9498765510866698,0.9490006795836011,1.3802281471492197,0.8727454408622676,True,True,True,True
601,0.9457987544678456,1.3792278783737615,0.8690418711662881,0.9363525039385451,0.9530368892136215,1.3632024662779787,0.8744448194290816,False,True,True,False
602,0.9401936148802131,1.3875915548563111,0.8666448675918533,0.9580319582583917,0.9470381966998003,1.372337399917751,0.8718611024447451,True,True,True,True
603,0.943073950111914,1.388517276604586,0.8654416074018962,0.9474132912801319,0.9503342666303368,1.3723241355627995,0.8707398607895798,False,True,True,False
604,0.9436743098754605,1.3903347428977435,0.8670645060252881,0.9449178143890204,0.9506152123037596,1.3758965842046558,0.8725166430170483,False,True,True,False
605,0.9467759582638393,1.3829875758451315,0.8668134678221339,0.9321109264427371,0.9537014420445118,1.3691439853734255,0.8718164300169273,False,True,True,False
606,0.9436136332778479,1.3845275929275016,0.8678300128086439,0.9449367967942187,0.9499785278083959,1.369566974132412,0.8728935662550248,True,True,True,True
607,0.9458390320471525,1.3831239969917153,0.8662807624462674,0.9368272470273792,0.9528879408907811,1.3672717021527747,0.8716678524095782,False,True,True,False
608,0.9416286187925847,1.3845997679814386,0.8647787017448315,0.9532342053314493,0.949165617093021,1.3688414518266825,0.8697161718396595,True,True,True,True
609,0.9415871864589496,1.3886807437973723,0.8701039814665158,0.9538914860317094,0.9482889739538678,1.373095332700851,0.8754514102590699,True,True,True,True
610,0.9441045126269184,1.3863008053299448,0.8669127422564636,0.9429979251625151,0.9516048319796571,1.3709590530830702,0.872048482571568,False,True,True,False
611,0.94559544990425,1.3835666891428635,0.8683572505078304,0.9361360293905789,0.9523782958533874,1.367652884269302,0.8734822175960893,False,True,True,False
612,0.9434654718669795,1.3889835988478043,0.8684569155239547,0.9455721800875955,0.9507017863505681,1.373234075563623,0.8742066815538507,False,True,True,False
613,0.9440830842749115,1.3862162101075852,0.8668022679933314,0.9430354644420905,0.9507526532336886,1.3711170446501797,0.8717300434942329,False,True,True,False
614,0.9450096727861891,1.3863402934034683,0.8675908201326704,0.9398376363236498,0.9521271384404887,1.3712063095697093,0.8730229716358195,False,True,True,False
615,0.9459215572441979,1.3930191366372655,0.8648541837598209,0.9368117279830602,0.9532576128300231,1.3767796936585017,0.8697946069289019,False,True,True,False
616,0.9417188900203228,1.385666233074133,0.8666909277378481,0.9532685850928758,0.9482549200232732,1.369995785284758,0.8718368312203185,True,True,True,True
617,0.9447057997398202,1.3799206556047838,0.8673236410032569,0.9407183405160181,0.9517585263878621,1.3645788763958113,0.8728811134679887,False,True,True,False
618,0.9484821565511279,1.3831533527292077,0.86828613485439,0.9253938762438608,0.9553497502100813,1.3681780011441593,0.8736471646561711,False,True,True,False
619,0.9435971571747533,1.3810183601995212,0.8660626993241657,0.945025930559203,0.9511529620204057,1.3658709332864725,0.8715764211384629,False,True,True,False
620,0.945899620815885,1.3868643896582178,0.868379540412638,0.9354464224712004,0.9526980507293056,1.3725194855423974,0.8737897769688413,False,True,True,False
621,0.9417102656004268,1.397587051305023,0.8649646578175881,0.952271303186305,0.9488027708287223,1.3815995442883173,0.8702422773041476,True,True,True,True
622,0.9471321323780852,1.3871410386668068,0.8661764024936963,0.9313086815398918,0.9540360142198465,1.3722373516121726,0.8715140868681456,False,True,True,False
623,0.9437049217270616,1.3907344257792833,0.8699247532573323,0.9447758494044481,0.949940688297553,1.3757582356228304,0.8749963758588437,True,True,True,True
624,0.9415879723747561,1.3968591900739418,0.8678936069093234,0.954555217902609,0.9482499454900446,1.3826653371692363,0.8733711563429533,True,True,True,True
625,0.9496511298156941,1.3834553969485084,0.8670800754920464,0.9231150082010745,0.9563160171919503,1.36813475675351,0.8721563409262721,False,True,True,False
626,0.9444092117083499,1.3878493679674544,0.8647968148573838,0.9416905997227494,0.9515779554176249,1.3732715195343896,0.8701123703041368,False,True,True,False
627,0.9448959934150295,1.3879507309615022,0.8650766146000941,0.9396236706945559,0.9519744062248202,1.3726891454348265,0.8697728583368847,False,True,True,False
628,0.9418444233942855,1.3901933352436495,0.867896923549477,0.9539944723285171,0.948922395592408,1.3747629949109046,0.8732900596257765,True,True,True,True
629,0.9409224155787246,1.3967461209543786,0.8685941842618327,0.9562689105623896,0.9479931627482435,1.381495312246507,0.8738841683306123,True,True,True,True
630,0.9426606621676746,1.3871317296544652,0.8677009790127553,0.9489119326104267,0.9500560722543884,1.3722898738167209,0.8731471312544052,False,True,True,False
631,0.9449247181703851,1.3856112663514994,0.8669417574240682,0.9399342167379451,0.9518916056369875,1.3700377241579138,0.8720984330694852,False,True,True,False
632,0.9441564349248354,1.3872525714020665,0.8663782834931979,0.9428315734232046,0.9512285924383383,1.3717927259670306,0.8712307735204677,False,True,True,False
633,0.9427679480188502,1.3847996869638504,0.8670251612791041,0.9479113018573175,0.949745905834524,1.3699724697416487,0.8726664358546072,True,True,True,True
634,0.9426852837341125,1.3936170212765957,0.8675162783938383,0.9499475095909831,0.9493211268015069,1.3791101365868976,0.8726732951787906,True,True,True,True
635,0.945088130635568,1.386620742717688,0.8645662191511221,0.9398398400594322,0.9521604056385417,1.370532398359803,0.8696327361980409,False,True,True,False
636,0.9420126427340095,1.3909046562677847,0.8672545311071308,0.9517197137441639,0.9486000693524679,1.3756336269649194,0.8726136253449821,True,True,True,True
637,0.9431041928822308,1.3844814331640498,0.8654683431417503,0.9471723554658509,0.9507996281848589,1.3684618467461525,0.8704563172489754,False,True,True,False
638,0.9442848688568896,1.3831155627080634,0.8662345736056388,0.9423210272386985,0.951542565961885,1.367109004140425,0.871306408061155,False,True,True,False
639,0.9465446444746234,1.3899666739197654,0.8676161011118847,0.9325296382979663,0.9528928217868284,1.3756713832121767,0.8719835928476902,False,True,True,False
640,0.9447888940565703,1.3905422773526395,0.8684013041579575,0.9403654595452783,0.9514218127451627,1.3763649168788346,0.8735622816417642,False,True,True,False
641,0.9423390254016936,1.395692807340283,0.8657079511014381,0.951429106362685,0.9493047833991617,1.3814794238162893,0.870682397704428,True,True,True,True
642,0.9423773093505077,1.383410301547747,0.8669762484145641,0.9510459733347879,0.9499084525588677,1.367676589968423,0.8718991531301619,True,True,True,True
643,0.9461207395183432,1.3848268029528676,0.8693350501090754,0.933776141615841,0.9527451284193061,1.3711346635602453,0.8743025745973926,False,True,True,False
644,0.9433439409067071,1.387835083868945,0.8673937690090406,0.9461862256408289,0.9502928500772138,1.3714312347392197,0.8725782484960035,False,True,True,False
645,0.9458627911742848,1.383948560572848,0.867781161434201,0.9362651708890513,0.9533565747271173,1.3685068331442665,0.8735284074980568,False,True,True,False
646,0.9419306188763121,1.3904348232763157,0.8667031049633165,0.9517091370451852,0.9486351646723943,1.3749740785434235,0.8719219396911665,True,True,True,True
647,0.9431961725175764,1.3835276043273064,0.866415135608049,0.9467549542455241,0.9505783029026749,1.367638694668954,0.8715714653354356,False,True,True,False
648,0.9443210463302926,1.3852203815144404,0.8687362144300846,0.9421881143356503,0.9515348744968153,1.3695964908051896,0.8742046450956276,False,True,True,False
649,0.9466151548340035,1.3877837905792672,0.8665722356274037,0.9319690261268343,0.9540265467048482,1.3728642876073074,0.8722312555656295,False,True,True,False
650,0.9428929754829127,1.3845880532119264,0.8653502381314834,0.947217950477584,0.9500435626059148,1.368775166457588,0.8702243105229074,False,True,True,False
651,0.949402367572385,1.3805494852227975,0.86795615186016,0.9227408793596591,0.9561049392174737,1.3668360912327464,0.8731454808852951,False,True,True,False
652,0.9432993657832338,1.387171815922449,0.8677543846242024,0.9461706473129415,0.9501553902480371,1.372335574480275,0.8729117304378057,False,True,True,False
653,0.944775682360632,1.3917580994537577,0.8669742813278465,0.9406106340458171,0.9519460821000033,1.3767765158760608,0.8724088280369728,False,True,True,False
654,0.9450820930941038,1.383203213561135,0.8676389005631672,0.9392185615378418,0.9521325684561711,1.3671893838682574,0.8729566679159941,False,True,True,False
655,0.9467691359635645,1.3888360845083978,0.8681719936414157,0.93427016593812,0.9540118700609395,1.373442389614854,0.8734371605566488,False,True,True,False
656,0.9447254669834935,1.38749327579924,0.8685726673170081,0.9404815962975851,0.9517360290316353,1.3737987458950647,0.873930340003113,False,True,True,False
657,0.944760247884091,1.3910077699851584,0.8669643006577515,0.9403466009158591,0.9520995374805525,1.3766252568629267,0.8718465451996507,False,True,True,False
658,0.9455515177874144,1.3875917201340813,0.8655581474502121,0.9370862655671148,0.9524319829312512,1.3733996727258517,0.8703802937750492,False,True,True,False
659,0.9433464881593728,1.378527657776108,0.8688733995580289,0.9459902345541368,0.9507835707590604,1.3626250128100679,0.8743613142013356,False,True,True,False
660,0.9405494191873833,1.3966241516498947,0.8666672252221306,0.9575314607384376,0.9477293766063352,1.3815466008156352,0.8723169147076855,True,True,True,True
661,0.9464250242344413,1.381686827569506,0.8691395736050777,0.9334821380892897,0.9535667326254665,1.3656807198625498,0.8741130120577416,False,True,True,False
662,0.9462338694672752,1.384438627453303,0.8664402313404743,0.9354185639819858,0.9529736262109733,1.3683878983806956,0.8717192461694758,False,True,True,False
663,0.9444897066572162,1.3837455789005224,0.8673536319586974,0.9416322084011228,0.9508629929465124,1.367835964398443,0.872485438453286,False,True,True,False
664,0.9444235982030333,1.3884200534990077,0.8656383102139578,0.9416361546100179,0.9519995671206899,1.3733905401440378,0.8712340517162747,False,True,True,False
665,0.9444991010239593,1.389230385242714,0.8662728024801745,0.941509661943776,0.951534260762359,1.374171502009994,0.8715706316459274,False,True,True,False
666,0.9420337163811806,1.3896822735822787,0.8680016847890538,0.9524975533239147,0.9494974412822277,1.3742079402865586,0.8735714772034854,True,True,True,True
667,0.9456125189574894,1.384221241940957,0.8672688941730199,0.9359630056981452,0.9529394963451862,1.3685795414586235,0.8727503401790331,False,True,True,False
668,0.9436032158595132,1.3845461702845574,0.8673179699858908,0.9449719856282208,0.9505129908518396,1.3685413925705063,0.8725875803269185,False,True,True,False
669,0.9479958509328784,1.380108088154715,0.8669586549592735,0.9270596919285361,0.9551925820850106,1.3645611459487779,0.8721929746266043,False,True,True,False
670,0.9441431236333941,1.3902570199275361,0.8681746920492721,0.9426349424556751,0.9512572778052907,1.3754935878949042,0.8732901614514491,False,True,True,False
671,0.9483225988535269,1.382738248137683,0.8686817084086265,0.9266485327814212,0.95504105433557,1.36785358216054,0.8737630112242458,False,True,True,False
672,0.9432240465915719,1.389368129118113,0.8661100633595389,0.9465503546521207,0.9502317732364501,1.3736643425256687,0.8711237400889056,False,True,True,False
