R_T,R_B,R_eta,one_minus_R_eta,C_K,R_T_koreanfit,G
1.3844953579694692,1.3015076590479633,0.9400592436487346,0.05994075635126539,0.8680641646943912,0.5160461844250397,0.37273233272654965
1.3534231426560772,1.2684683839673954,0.9372297133016663,0.06277028669833373,0.8819684308263696,0.5145612134344528,0.38019241522989805
1.3714757254848027,1.2773939698107653,0.9314010784691209,0.0685989215308791,0.8799638989169675,0.5154185022026432,0.3758130695462714
1.3653740525101614,1.2878868989567407,0.9432484062437212,0.056751593756278806,0.8666827580658139,0.5143116331256415,0.3766818566532074
1.390438345958028,1.2850923016594387,0.9242353718129049,0.07576462818709506,0.8709856035437431,0.5169624493776901,0.3717981821203996
1.36831955312216,1.2753351242070055,0.9320447999862405,0.06795520001375954,0.8744836300604254,0.5132054304837238,0.37506255707061886
1.3486612584590811,1.2946454804226146,0.9599485951734222,0.04005140482657776,0.8693978682291342,0.5003363017568404,0.3709873762730471
1.3751054750596687,1.3064064432623548,0.9500409001030754,0.0499590998969246,0.8714716504786283,0.5174524520877359,0.3763001904019636
1.3979733306445514,1.2966868445783535,0.9275476263774656,0.07245237362253443,0.866514001334319,0.5188400164107879,0.3711372778274467
1.4197015069551777,1.3290670727856886,0.9361595140066646,0.06384048599333536,0.8656505690033511,0.531122800425825,0.37410878119367486
1.3424370736297342,1.2556458211756736,0.9353479919774631,0.0646520080225369,0.8651059281195788,0.5027495468339478,0.37450511216484345
1.436438251574728,1.3437280187011387,0.9354582539333287,0.06454174606667129,0.86145438841273,0.5280235387544415,0.36759222902591443
1.3846245929898486,1.3203060673903673,0.9535480404399022,0.046451959560097844,0.8693652412982208,0.5179774586363918,0.37409234333900737
1.4212211190498283,1.316472544311552,0.9262967786403941,0.07370322135960594,0.8589103254660008,0.518468890093108,0.3648052249883084
1.3735334674593667,1.277371320316194,0.9299892216524986,0.07001077834750136,0.8591695330886588,0.5063679130898686,0.368660775355187
1.409332364124357,1.3089822207039665,0.9287959703652022,0.07120402963479777,0.8623063341863556,0.516130564361961,0.36622345267905776
1.363417973290626,1.2902243454612778,0.9463160752878338,0.05368392471216621,0.8806411276571559,0.5132673004935899,0.3764563109394935
1.3606865251186813,1.2907972420361447,0.9486367493229635,0.05136325067703651,0.8709120883333973,0.5096644641635162,0.3745642032569276
1.376219832471733,1.2999329223341354,0.9445677875455523,0.05543221245444774,0.861435860351131,0.5027550470116533,0.36531594382613264
1.3721966126275444,1.2921960584800212,0.9416989129609243,0.05830108703907566,0.8734571396217868,0.5130874380550104,0.3739168522450491
1.381707249122416,1.2988483341879222,0.9400314972747511,0.059968502725248896,0.8801492085895756,0.5295780457622595,0.38327803961267354
1.3995190731227456,1.3025831073307048,0.9307362309998766,0.06926376900012343,0.8638571718654816,0.5194177036863113,0.3711401392532187
1.3664189321337767,1.2898455078225004,0.9439605069056672,0.05603949309433276,0.8724862234309024,0.5190361138015817,0.37985137763794274
1.3183712292780143,1.2575096875005636,0.9538358085902856,0.046164191409714395,0.8842031126533136,0.49950993236096153,0.3788841270713337
1.421012309106696,1.3151014343984253,0.9254680103546391,0.0745319896453609,0.8630580116454605,0.5265962696141321,0.3705782604692363
1.3874944082707887,1.299429134897351,0.9365292769120475,0.06347072308795254,0.8716639799391008,0.5188276935542335,0.37393137619980743
1.3561728395061727,1.275319816023547,0.9403814756295614,0.059618524370438575,0.8726983076095503,0.5084988909248722,0.374951389757985
1.4024561552869061,1.3190434425979674,0.9405238357188609,0.05947616428113911,0.866890261484528,0.5173110187373778,0.36886074248185635
1.3965171985501001,1.310887371184727,0.9386832990998778,0.0613167009001222,0.8596035865974516,0.5109066194873565,0.3658434138998022
1.4018955561134823,1.3181601217118395,0.9402698481805698,0.0597301518194302,0.8643384822028207,0.5167890636851169,0.36863592400408696
1.3711187657675141,1.297435949545493,0.9462608068231234,0.05373919317687659,0.8668506625621428,0.5091232153619153,0.37131955894201646
1.3597856946606832,1.297139357748389,0.9539292572658467,0.04607074273415335,0.8623505640680249,0.5029707832064817,0.3698897445247734
1.405434836410434,1.3158778095799826,0.9362780653287451,0.06372193467125487,0.86824681270691,0.5237963710534144,0.3726934593362024
1.3874843205574914,1.2955960124601809,0.9337734439691615,0.06622655603083849,0.8680689488910318,0.5142704118067127,0.37064953036736215
1.3549192137490995,1.2729775416351643,0.9395228355444157,0.060477164455584265,0.87013652849249,0.49973281568644556,0.3688284959098564
1.3909391766534625,1.3004778746691419,0.9349638693749597,0.06503613062504032,0.8685989293246094,0.5124581272930292,0.36842597857224824
1.369455153513865,1.2999057369188745,0.9492138049088101,0.05078619509118987,0.8792694094902147,0.5221827191330359,0.3813069145003945
1.3524461455419794,1.2679781889519317,0.9375443104566666,0.06245568954333336,0.8821000308401212,0.5197037227049732,0.38426943979843803
1.3984644562758495,1.3043598347056031,0.9327086068237661,0.0672913931762339,0.8705086518194147,0.524912557268831,0.37534923030270506
1.3746075154461663,1.2956428997527,0.9425547912359288,0.05744520876407122,0.8699480529049847,0.5129023849863157,0.37312642279555647
1.3854861476294595,1.3050783698021233,0.9419642138141097,0.05803578618589034,0.8740885754809326,0.5234096509485873,0.37778050097731486
1.366526343199375,1.2802507634235856,0.9368650445670904,0.06313495543290959,0.8738070662961492,0.522062520753285,0.38203619224127644
1.3731111571103292,1.3040737063485879,0.9497218776467969,0.05027812235320306,0.8672646415919198,0.5070397708493996,0.3692634556378155
1.3683800812513685,1.2832139638608944,0.9377613584431961,0.06223864155680392,0.8794133333333334,0.5222610513424201,0.3816637340005842
1.3574703213975485,1.26834918807943,0.9343476377248777,0.06565236227512228,0.8645550045326081,0.5035197416095571,0.3709250461484649
1.3075175952668032,1.2509301853874277,0.9567214926328936,0.04327850736710637,0.8784473514904568,0.49416107706413165,0.37793837639584227
