pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0178-a0002,globalvoices-v2018q4-doc-0526a07467c7e5b6,news,unknown,False,False,False,161,329,False,False,False,237,237,False,False,False,False,345.69204321107827,202.60787540022284,92,48,92,48,1,1,87,47,78,108
globalvoices-v2018q4-d0178-a0003,globalvoices-v2018q4-doc-0526a07467c7e5b6,news,unknown,False,False,False,70,128,False,False,False,195,195,False,False,False,False,177.90665340423584,220.47185170277953,32,36,32,36,1,1,30,36,38,91
globalvoices-v2018q4-d0178-a0004,globalvoices-v2018q4-doc-0526a07467c7e5b6,news,unknown,False,False,False,95,237,False,False,False,217,217,False,False,False,False,308.23203216772527,256.69194059073925,60,43,60,43,1,1,56,45,53,106
globalvoices-v2018q4-d0178-a0005,globalvoices-v2018q4-doc-0526a07467c7e5b6,news,unknown,False,False,False,50,106,False,False,False,119,119,False,False,False,False,190.2315907308366,290.38151164725423,38,33,38,33,1,1,30,33,28,63
globalvoices-v2018q4-d0179-a0001,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,25,63,False,False,False,66,67,False,False,False,False,145.81720976019278,92.62283111177383,24,14,24,14,1,1,21,14,14,28
globalvoices-v2018q4-d0179-a0002,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,90,216,False,False,False,209,209,False,False,False,False,279.29083188826917,207.18028647902247,69,44,69,44,1,1,59,43,48,108
globalvoices-v2018q4-d0179-a0003,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,29,67,False,False,False,57,57,False,False,False,False,126.77281080861576,64.84068655967712,24,14,24,14,1,1,17,12,15,30
globalvoices-v2018q4-d0179-a0004,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,56,142,False,False,False,113,113,False,False,False,False,179.8726481795311,114.14072442054749,37,19,37,19,1,1,34,20,31,57
globalvoices-v2018q4-d0179-a0005,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,4,12,False,False,False,7,7,False,False,False,False,44.43666732311249,23.138646125793457,4,2,4,2,1,1,4,2,2,5
globalvoices-v2018q4-d0179-a0006,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,89,219,False,False,False,134,134,False,False,False,False,305.37962391227484,194.5411592116579,65,28,65,28,1,1,58,28,51,68
globalvoices-v2018q4-d0179-a0007,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,59,117,False,False,False,80,80,False,False,False,False,238.51229229569435,181.5355509519577,37,22,37,22,1,1,32,22,32,45
globalvoices-v2018q4-d0179-a0008,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,35,85,False,False,False,55,55,False,False,False,False,119.5736785903573,97.3276596814394,23,14,23,14,1,1,20,14,19,29
globalvoices-v2018q4-d0179-a0009,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,69,139,False,False,False,129,129,False,False,False,False,258.2602932139416,229.64968219399452,48,36,48,36,1,1,40,33,36,70
globalvoices-v2018q4-d0179-a0010,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,28,66,False,False,False,77,77,False,False,False,False,111.42206680774687,98.14212584495544,18,14,18,14,1,1,18,14,15,39
globalvoices-v2018q4-d0179-a0011,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,30,76,False,False,False,45,45,False,False,False,False,127.79124382138252,94.59774243831636,21,12,21,12,1,1,19,12,16,25
globalvoices-v2018q4-d0179-a0012,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,102,175,False,False,False,62,63,False,False,False,False,293.7533272728324,137.74085000529885,56,23,56,23,1,1,51,20,59,40
globalvoices-v2018q4-d0179-a0013,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,88,182,False,False,True,167,171,False,False,False,False,334.4327838011086,236.98717541992664,57,39,57,39,1,1,54,35,55,88
globalvoices-v2018q4-d0179-a0014,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,True,29,63,False,False,True,41,43,False,False,False,False,134.2631443552673,91.7593268752098,20,12,20,12,1,1,15,11,17,27
globalvoices-v2018q4-d0179-a0015,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,80,156,False,False,True,133,137,False,False,False,False,301.54914111830294,190.2494336469099,53,38,53,38,1,1,46,32,43,72
globalvoices-v2018q4-d0179-a0016,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,4,10,False,False,False,10,10,False,False,False,False,41.032655000686646,29.56626057624817,4,3,4,3,1,1,6,3,2,6
globalvoices-v2018q4-d0179-a0017,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,58,98,False,False,True,60,62,False,False,False,False,208.98530860431492,173.7455820441246,34,21,34,21,1,1,31,20,35,39
globalvoices-v2018q4-d0179-a0018,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,26,64,False,False,False,34,34,False,False,False,False,89.81401306390762,56.58156871795654,15,9,15,9,1,1,15,9,16,17
globalvoices-v2018q4-d0179-a0019,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,43,93,False,False,False,46,46,False,False,False,False,161.1749204378575,106.04752397537231,36,11,36,11,1,1,29,11,24,25
globalvoices-v2018q4-d0179-a0020,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,36,88,False,False,False,217,217,False,False,False,False,128.73826710972935,238.6446057409048,33,45,33,45,1,1,28,44,20,107
globalvoices-v2018q4-d0179-a0021,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,59,147,False,False,False,155,155,False,False,False,False,200.09606635849923,133.4547194354236,41,28,41,28,1,1,36,27,32,77
globalvoices-v2018q4-d0179-a0022,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,61,127,False,False,False,61,61,False,False,False,False,245.8554254025221,121.02170044183733,42,18,42,18,1,1,39,16,37,38
globalvoices-v2018q4-d0179-a0023,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,34,82,False,False,False,51,51,False,False,False,False,112.1931277513504,72.0078159570694,23,10,23,10,1,1,21,10,18,26
globalvoices-v2018q4-d0179-a0024,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,35,87,False,False,False,159,159,False,False,False,False,130.99292298033834,180.1748398821801,25,32,25,32,1,1,21,32,16,76
globalvoices-v2018q4-d0179-a0025,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,71,169,False,False,False,150,150,False,False,False,False,314.694718927145,225.13183216750625,50,33,50,33,1,1,46,31,40,72
globalvoices-v2018q4-d0179-a0026,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,51,125,False,False,False,97,97,False,False,False,False,188.0541984885931,97.8479930907488,39,20,39,20,1,1,36,20,27,52
globalvoices-v2018q4-d0179-a0027,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,91,207,False,False,False,243,243,False,False,False,False,332.0031963288784,331.84249478485435,62,56,62,56,1,1,54,55,52,123
globalvoices-v2018q4-d0179-a0028,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,42,90,False,False,False,58,58,False,False,False,False,200.31478630006313,121.316978931427,30,15,30,15,1,1,28,15,26,36
globalvoices-v2018q4-d0179-a0029,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,98,220,False,False,True,149,153,False,False,False,False,344.07010549120605,234.17758063413203,64,39,64,39,1,1,60,37,50,75
globalvoices-v2018q4-d0179-a0030,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,48,94,False,False,False,48,48,False,False,False,False,162.94044990465045,105.59299182891846,30,12,30,12,1,1,26,12,30,26
globalvoices-v2018q4-d0179-a0031,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,31,51,False,False,False,36,36,False,False,False,False,102.05166208744048,92.40636134147644,16,13,16,13,1,1,16,13,18,22
globalvoices-v2018q4-d0179-a0032,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,32,76,False,False,False,56,56,False,False,False,False,163.513529419899,90.96651881933212,29,12,29,12,1,1,24,12,20,30
globalvoices-v2018q4-d0179-a0033,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,26,66,False,False,False,45,45,False,False,False,False,115.24851402454078,50.80951178073883,20,8,20,8,1,1,17,8,12,22
globalvoices-v2018q4-d0179-a0034,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,89,213,False,False,False,147,147,False,False,False,False,283.59271680703387,175.58393156901002,66,32,66,32,1,1,56,32,44,72
globalvoices-v2018q4-d0179-a0035,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,63,131,False,False,False,81,81,False,False,False,False,270.9503306299448,139.93529601115733,41,22,41,22,1,1,36,23,36,41
globalvoices-v2018q4-d0179-a0036,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,42,110,False,False,False,75,75,False,False,False,False,165.74597798474133,91.24696886911988,28,14,28,14,1,1,24,14,23,38
globalvoices-v2018q4-d0179-a0037,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,47,105,False,False,True,100,102,False,False,False,False,181.87014336884025,186.57086446136236,32,23,32,23,1,1,30,23,26,51
globalvoices-v2018q4-d0179-a0038,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,50,110,False,False,True,123,127,False,False,False,False,257.25699904654175,330.83498956263065,36,44,36,44,1,1,36,41,34,66
globalvoices-v2018q4-d0179-a0039,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,11,29,False,False,False,19,19,False,False,False,False,56.58313691616058,41.32205152511597,7,4,7,4,1,1,6,4,6,11
globalvoices-v2018q4-d0179-a0040,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,34,70,False,False,False,58,58,False,False,False,False,175.77978694438934,124.5460005942732,25,16,25,16,1,1,22,14,22,31
globalvoices-v2018q4-d0179-a0041,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,6,16,False,False,False,23,23,False,False,False,False,39.80057802051306,40.12325751781464,5,5,5,5,1,1,4,5,3,12
globalvoices-v2018q4-d0179-a0042,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,12,30,False,False,False,25,25,False,False,False,False,79.5121881365776,55.10853862762451,10,4,10,4,1,1,7,4,9,13
globalvoices-v2018q4-d0179-a0043,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,8,20,False,False,False,32,32,False,False,False,False,53.62718077749014,85.14305305480957,8,7,8,7,1,1,7,7,5,16
globalvoices-v2018q4-d0179-a0044,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,17,39,False,False,False,34,34,False,False,False,False,83.15933334827423,80.67755341529846,11,11,11,11,1,1,11,11,9,22
globalvoices-v2018q4-d0179-a0045,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,16,40,False,False,False,49,49,False,False,False,False,78.0779676437378,56.899999901652336,12,9,12,9,1,1,10,9,9,21
globalvoices-v2018q4-d0179-a0046,globalvoices-v2018q4-doc-24b93095069bbb09,news,unknown,False,False,False,27,61,False,False,False,49,49,False,False,False,False,133.6198085306678,122.87053608894348,22,14,22,14,1,1,20,14,17,25
globalvoices-v2018q4-d0181-a0001,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,26,64,False,False,False,66,67,False,False,False,False,139.9045644979924,101.39354943670332,24,16,24,16,1,1,20,16,16,31
globalvoices-v2018q4-d0181-a0002,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,144,346,False,False,False,303,303,False,False,False,False,422.79650817788206,290.26020708377473,121,75,121,75,1,1,105,69,88,137
globalvoices-v2018q4-d0181-a0003,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,71,177,False,False,False,145,145,False,False,False,False,236.61844252049923,197.15244742110372,57,30,57,30,1,1,48,30,38,65
globalvoices-v2018q4-d0181-a0004,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,182,452,False,False,False,243,243,False,False,False,False,572.0126842125319,226.95805673411817,143,54,143,54,1,1,122,51,103,121
globalvoices-v2018q4-d0181-a0005,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,30,74,False,False,False,62,62,False,False,False,False,103.85822539776564,84.13968461751938,22,13,22,13,1,1,20,13,14,29
globalvoices-v2018q4-d0181-a0006,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,26,48,False,False,True,55,57,False,False,False,False,116.85450983047484,117.88711214065552,12,15,12,15,1,1,13,15,16,34
globalvoices-v2018q4-d0181-a0007,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,37,93,False,False,False,81,81,False,False,False,False,145.8882211484015,113.85301016643643,25,21,25,21,1,1,22,21,20,39
globalvoices-v2018q4-d0181-a0008,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,42,102,False,False,False,30,30,False,False,False,False,128.55023613385856,77.71062541007996,32,9,32,9,1,1,26,9,22,16
globalvoices-v2018q4-d0181-a0009,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,43,105,False,False,False,87,87,False,False,False,False,127.84827625751495,96.89248436689375,25,17,25,17,1,1,24,17,25,43
globalvoices-v2018q4-d0181-a0010,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,45,111,False,False,False,93,93,False,False,False,False,200.41269057430327,131.29374065995216,31,20,31,20,1,1,31,19,25,46
globalvoices-v2018q4-d0181-a0011,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,30,74,False,False,False,68,68,False,False,False,False,113.77557849418372,109.44496190547945,19,14,19,14,1,1,19,14,20,34
globalvoices-v2018q4-d0181-a0012,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,20,50,False,False,False,57,57,False,False,False,False,93.24986191093922,83.48686278238893,14,12,14,12,1,1,15,12,14,30
globalvoices-v2018q4-d0181-a0013,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,58,146,False,False,False,130,130,False,False,False,False,186.0319822530728,153.88083213567734,41,25,41,25,1,1,34,25,33,61
globalvoices-v2018q4-d0181-a0014,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,53,117,False,False,False,132,132,False,False,False,False,194.3175062984228,172.49161556363106,33,28,33,28,1,1,30,28,31,65
globalvoices-v2018q4-d0181-a0015,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,26,64,False,False,False,106,106,False,False,False,False,113.69349457323553,131.82972320914268,19,22,19,22,1,1,14,21,14,51
globalvoices-v2018q4-d0181-a0016,globalvoices-v2018q4-doc-b5fcf6231b7d29e1,news,unknown,False,False,False,1,1,False,False,False,47,47,True,False,False,False,18.394546508789062,71.3153808414936,1,9,1,9,1,1,1,9,1,25
globalvoices-v2018q4-d0192-a0001,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,25,61,False,False,False,61,62,False,False,False,False,134.9453292042017,118.48575401306152,18,12,18,12,1,1,15,12,13,27
globalvoices-v2018q4-d0192-a0002,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,131,289,False,False,False,222,222,False,False,False,False,541.807869464159,251.7409466598183,90,56,90,56,1,1,85,55,83,112
globalvoices-v2018q4-d0192-a0003,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,70,150,False,False,False,176,176,False,False,False,False,215.0156155293807,122.45163252484052,49,37,49,37,1,1,45,36,44,91
globalvoices-v2018q4-d0192-a0004,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,38,76,False,False,False,37,37,False,False,False,False,137.4515431150794,81.79664421454072,20,9,20,9,1,1,20,9,23,19
globalvoices-v2018q4-d0192-a0005,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,115,275,False,False,False,208,208,False,False,False,False,420.5123695828952,234.26200333051383,79,45,79,45,1,1,72,43,69,99
globalvoices-v2018q4-d0192-a0006,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,20,50,False,False,False,41,41,False,False,False,False,73.60333889722824,58.07219362258911,13,6,13,6,1,1,11,6,12,18
globalvoices-v2018q4-d0192-a0007,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,55,127,False,False,False,84,84,False,False,False,False,175.04352152603678,124.36219918727876,35,18,35,18,1,1,25,18,25,40
globalvoices-v2018q4-d0192-a0008,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,36,66,False,False,False,42,42,False,False,False,False,116.959284581244,92.0916976928711,17,9,17,9,1,1,15,9,21,24
globalvoices-v2018q4-d0192-a0009,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,117,257,False,False,False,213,213,False,False,False,False,324.11190089792944,117.55777840134397,71,42,71,42,1,1,69,42,62,103
globalvoices-v2018q4-d0192-a0010,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,106,228,False,False,False,192,192,False,False,False,False,312.90634306520224,186.01017147954553,69,50,69,50,1,1,62,45,53,89
globalvoices-v2018q4-d0192-a0011,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,55,135,False,False,False,160,160,False,False,False,False,279.47090944601223,190.68056818842888,45,38,45,38,1,1,43,37,33,74
globalvoices-v2018q4-d0192-a0012,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,87,209,False,False,False,426,426,False,False,False,False,330.653317470802,490.3098330670037,69,107,69,107,1,1,59,98,43,203
globalvoices-v2018q4-d0192-a0013,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,34,84,False,False,False,109,109,False,False,False,False,128.27163804788142,126.70910334587096,26,19,26,19,1,1,22,19,19,49
globalvoices-v2018q4-d0192-a0014,globalvoices-v2018q4-doc-5c0274121be52196,news,unknown,False,False,False,96,230,False,False,False,141,141,False,False,False,False,416.6625865078531,185.26554924994707,72,32,72,32,1,1,65,32,57,65
