pair_id,cluster_id,genre,direction,flag_ko_nfc_changed,flag_ko_empty,flag_ko_control_chars,n_chars_ko,n_bytes_utf8_ko,flag_en_nfc_changed,flag_en_empty,flag_en_control_chars,n_chars_en,n_bytes_utf8_en,flag_ko_no_hangul,flag_ko_equals_en,flag_en_has_hangul,flag_duplicate_pair_id,flag_missing_meta,bits_ko,bits_en,n_targets_ko,n_targets_en,est_tokens_ko,est_tokens_en,n_chunks_ko,n_chunks_en,tokens_ko_baseline,tokens_en_baseline,tokens_ko_koreanfit,tokens_en_koreanfit
globalvoices-v2018q4-d0296-a0011,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,44,112,False,False,False,98,98,False,False,False,False,False,196.91413544490933,149.15138041973114,31,16,31,16,1,1,26,16,21,51
globalvoices-v2018q4-d0296-a0012,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,4,4,False,False,False,48,48,True,False,False,False,False,40.86088752746582,123.20206674188375,2,16,2,16,1,1,2,14,4,31
globalvoices-v2018q4-d0296-a0013,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,153,373,False,False,False,228,228,False,False,False,False,False,433.9973239097598,338.1353638898581,102,53,102,53,1,1,86,53,74,120
globalvoices-v2018q4-d0296-a0014,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,99,249,False,False,False,151,151,False,False,False,False,False,289.83394390752073,165.75592720508575,62,29,62,29,1,1,55,29,44,74
globalvoices-v2018q4-d0296-a0015,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,144,362,False,False,False,308,329,False,False,False,False,False,442.20446479908423,428.94647760130465,100,70,100,70,1,1,89,69,71,178
globalvoices-v2018q4-d0296-a0016,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,109,277,False,False,False,229,229,False,False,False,False,False,307.7632658096845,252.31371007720008,75,40,75,40,1,1,62,40,46,105
globalvoices-v2018q4-d0296-a0017,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,71,171,False,False,False,201,201,False,False,False,False,False,208.62278759246692,225.93780245631933,49,37,49,37,1,1,43,37,36,99
globalvoices-v2018q4-d0296-a0018,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,91,223,False,False,False,270,270,False,False,False,False,False,340.04108466627076,237.94582743942735,61,48,61,48,1,1,53,48,46,129
globalvoices-v2018q4-d0296-a0019,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,54,132,False,False,False,207,207,False,False,False,False,False,229.27517002355307,242.99028557538983,40,41,40,41,1,1,34,41,27,99
globalvoices-v2018q4-d0296-a0020,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,28,38,False,False,False,129,129,False,False,False,False,False,88.71831582207233,177.61443646252155,17,25,17,25,1,1,13,25,17,63
globalvoices-v2018q4-d0296-a0021,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,4,4,False,False,False,48,48,True,False,False,False,False,40.86088752746582,123.20206674188375,2,16,2,16,1,1,2,14,4,31
globalvoices-v2018q4-d0296-a0022,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,155,379,False,False,False,320,320,False,False,False,False,False,388.2658441463136,311.2828316311352,107,69,107,69,1,1,96,67,76,158
globalvoices-v2018q4-d0296-a0023,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,108,266,False,False,False,271,273,False,False,False,False,False,349.595674008131,267.4172648061067,77,52,77,52,1,1,67,52,55,133
globalvoices-v2018q4-d0296-a0024,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,74,184,False,False,False,140,140,False,False,False,False,False,213.4435433608014,135.04530587792397,54,27,54,27,1,1,46,26,33,68
globalvoices-v2018q4-d0296-a0025,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,86,206,False,False,False,174,174,False,False,False,False,False,264.3741144630403,164.08857629820704,69,36,69,36,1,1,58,36,45,83
globalvoices-v2018q4-d0296-a0026,globalvoices-v2018q4-doc-533a5efbaf3c9282,news,unknown,False,False,False,24,58,False,False,False,38,38,False,False,False,False,False,71.980982827954,44.36254233121872,13,10,13,10,1,1,12,10,15,21
